student_id,first_name,last_name,age,major,GPA,enrollment_date,graduation_date,advisor,study_mode,stuDent_loCAtion,duplicate_id,misc_notes,temporary_code,student_notes,is_graduated,name_combined,archived
797,Linus,Yukhnov,24 months,History,1.64,2020-05-25,06/14/2024,Linus Yukhnov,Full-time,oncampus ,797-dup,Needs follow-up,,,No,,False
215,Pbrrine,Pirt,20,CompSci,1.36,2021-07-22,02/24/2024,Perrine Pirt,Full-time, On-Campus ,215-dup,Check GPA,,Needs review,0,,False
52,,iasnev,22,History,-3.0,invalid-date,03/10/2023,Isidoro Vasnev,Full-time,on-campus,52 extra,Needs follow-up,XYZ52,,False,"iasnev, ",True
801,Madalyn,Mose,18,history,0.53,2020-08-20,01/03/2023,Maoalyn Mose,Full-time,off campus,801-dup,Check GPA,XYZ801,Correct GPA,True,,True
152,Ethel,Lambertazzi,18,Computer Science,11.73,12/08/2025,07/12/2019,Ethel Lambertazzi,Online, On-Campus ,152,Needs follow-up,,Advisor issue,No,,False
29,Delia,Snare,19,History,12.08,04/15/2021,2023-01-08, Deqia Snare ,Full-time,,29-dup,N/A,,,1,,False
575,Augustina,Jerratsch,21,Computer Science,3.06error,10/24/2020,08/06/2024,Augustina Jerratsch,Full-time,on-campus,575_,Advisor not assigned,,,True,,False
87,,McVicar,25,History,0.81,2020-08-25,2025-02-22,Zondra McVicar,Full-time, On-Campus ,87-repeat,N/A,,,Yes,,True
807,,Bollands,15,,invalid,garbled_date,01/03/2025, Wit Bollands ,Full-time,off campus,807,Needs follow-up,ABC999,,True,"Bollands, ",False
89,Veru,Woosnam,-5,Computer Spience,2.8,03/19/2019,2025-02-05, Vere Woosnam ,Full-time, On-Campus ,89_,Advisor not assigned,,,True,"Woosnam, Veru",False
736,Bartholomhw,Finey,25,Biology,1.62,07/24/2025,2020-11-28,Bartholomew Finey,Part-time,off campus,736 extra,N/A,,,No,"Finey, Bartholomhw",False
747,Salmon,Skaymap,-5,CompSci,1.46,10/01/2021,2025-04-11,Salmon Skayman,Hybrid,on-campus,747-dup,N/A,,,False,,False
479,,Joutapaitis,23,Biology,0.58,06/16/2025,11/21/2019,Winthrop Joutapaitis,Full-time,on-campus,479-repeat,N/A,XYZ479,Correct GPA,0,,False
363,Audre,Tolerton,21,Biology,0.37,2019-12-29,2025-05-30, Audre Tolerton ,Hybrid,oncampus ,363,N/A,,,Yes,,False
541,Selestina,Embury,20,Computer Science,12.57,2019-09-04,invalid-date,,Part-time,off campus,541 extra,Check GPA,,Advisor issue,False,"Embury, Selestina",False
393,Edyhn,Edgeley,22,Biology,3.8,2023-07-15,10/14/2020,Edyth Edgeley,Part-time,oncampus ,393_,N/A,,,No,,False
287,Lula,Mc Pake,13,History,0.24,2020-01-29,2025-03-10, Lula Mc Pake ,Part-time,on-campus,287 extra,N/A,,,No,,False
118,Ezri,Carrier,21,Computer Science,0.73,12/23/2021,06/15/2025,Ezri Carrier,Full-time,on-campus,118-dup,OK,,,False,,False
468,Joshia,Patrone,18,Biology,2.06,02/19/2021,04/06/2024,Joshia Patrone,Part-time,on-campus,468,N/A,,Correct GPA,True,"Patrone, Joshia",False
576,Crista,Helwig,22,History,2.54,2024-09-19,invalid-date, Crista Helwig ,Full-time,oncampus ,576,,XYZ576,,Yes,,True
135,Keri,Pernell,102,,invalid,05/22/2025,garbled_date,Keri Pernell,Part-time,oncampus ,135 extra,Advisor not assigned,,Needs review,True,,False
393,Edyth,Edgeley,22,Biology,3.8,10/14/2020,2023-07-15,Edyth Edgeley,Part-time,oncampus ,393_,N/A,,,True,,True
490,Shirllne,Hawlgarth,25,Hiutory,3.78,2020-12-30,04/07/2023,Shirlene Hawlgarth,Full-time,OFFCAMPUS,490,Advisor not assigned,,,No,,False
130,Dalenna,Kiellor,25,Biology,0.29,11/07/2021,08/20/2023,Dalenna Kiellor,Full-time,off campus,130,N/A,ABC999,,1,,False
716,Vi,Ead,20,Computer Science,-0.34,2021-03-07,2023-03-01,Vi Ead,Full-time,off campus,716-repeat,N/A,XYZ716,,1,,False
419,Gary,Langhor,21,,invalid,garbled_date,05/20/2025,Gary Langhor,Full-time,OFFCAMPUS,419-repeat,Needs follow-up,,,1,,False
984,Mohy,Flitcroft,20,ComputereScience,0.1,2019-08-15,2024-07-04,Mohandis Flitcroft,Full-time,off campus,984-repeat,Advisor not assigned,XYZ984,Needs review,Yes,,True
73,Huehnn,St. John,2 decades,History,10.37,02/23/2019,2023-05-04,Huey St. John,Online,on-campus,73-repeat,Check GPA,,Advisor issue,False,,False
311,Vilma,Muneely,24,Biology,1.14,07/03/2019,06/19/2025, Vilma Muneely ,Full-time,on-campus,311_,Needs follow-up,,,1,,False
243,Damaris,Dedgnham,23,,1.07,02/05/2020,02/10/2024,Damaris Dedenham,Part-time,oncampus ,243_,,,Correct GPA,False,,False
977,Norine,Geffcock,19,History,2.99,2019-02-27,10/07/2025,Norine Geffcock,Part-time,off campus,977 extra,Advisor not assigned,XYZ977,,No,"Geffcock, Norine",False
403,Rabi,Elion,unknown,Computer Science,3.6,2021-01-03,2025-08-01, Rabi Elion ,Online,off campus,403 extra,OK,XYZ403,,False,,False
280,Jone,Dimanche,20,Computer Science,1.12error,01/31/2019,2025-05-10,Jone Dimanche,Online,off campus,280_,Good,,,Yes,,False
163,Rodi,Nevill,18,Computer Science,0.91,2019-10-23,2023-07-01,Rodi Nevill,Hybrid,off campus,163-dup,Needs follow-up,,,No,,False
362,Vivyanne,Allcorn,22,,1.55,2021-08-17,invalid-date,Vivyanne Allcorn,Part-time,on-campus,362-repeat,N/A,,Correct GPA,No,,False
435,Glenden,Santen,23,Biology,0.39,09/03/2021,2025-04-19, Glenden Santen ,Full-time,off campus,435_,Check GPA,ABC999,,No,,False
753,,Sbatton,25,History,2.9,2020-11-14,2025-10-16, Drugi Statton ,Full-time, On-Campus ,753,N/A,XYZ753,,1,,False
298,Jenine,Tilbrook,25,History,2.24,2021-02-01,2024-08-21, Jenine Tilbrokk ,Full-time,off campus,298-repeat,,,,No,"Tilbrook, Jenine",False
909,Olav,Ewen,28,,invalid,garbled_date,2023-10-18, Olav Ewen ,Online,off campus,909-repeat,N/A,,Advisor issue,True,"Ewen, Olav",False
15,Sybila,McCambridge,14,History,0.51,07/19/2020,2024-02-08,Sybila McCambridge,Hybrid,on-campus,15-repeat,N/A,,,True,,True
80,Abbott,Woolley,22,Computer Science,15.0,2020-03-06,2023-06-16,Abbott Woolley,Full-time,oncampus ,80-dup,Check GPA,,,Yes,,False
259,Cyndia,Hasvler,21,History,1.79,03/15/2019,05/05/2024, Cyndia Hastler ,Full-time,on-campus,259-repeat,Needs follow-up,,,1,,False
996,Elizabeth,Lobe,23,History,good,2020-02-06,01/15/2025, Elizabeth Lobe ,Full-time, On-Campus ,996-repeat,Needs follow-up,,,False,,False
607,Emile,okewes,24,History,2.57,05/01/2020,10/31/2025,Emile Skewes,Full-time,on-campus,607-repeat,,ABC999,Needs review,True,,False
631,Cilka,,23,Biology,15.0,2019-06-02,2023-10-12, Cilka Yurkin ,Hybrid,off campus,631-dup,Check GPA,,,False,", Cilka",False
937,Jenny,siacovazzo,102,BIOLOGY,0.95,2020-06-02,02/02/2025,Jenny Giacovazzo,Hybrid, On-Campus ,937-repeat,Advisor not assigned,,Needs review,False,,True
96,Stormi,Fitton,22,Computer Science,3.71,07/21/2020,2024-04-17,Stormi Fitton,Part-time,oncampus ,96-repeat,,ABC999,,No,"Fitton, Stormi",False
832,Alvis,Mitchely,24,Computer Science,2.42,07/29/2024,invalid-date,Alvis Mitchely,Part-time,off campus,832-dup,Advisor not assigned,,Correct GPA,0,,False
928,Matgy,Calcutt,unknown,History,1.8,07/30/2019,11/18/2024,Matty Calcutt,Full-time, On-Campus ,928,N/A,,,Yes,,False
299,Dominik,Lumsdoj,23,CompSci,2.42,2021-05-28,2023-11-01, Dominik Lumsdon ,Part-time,on-campus,299,OK,,,False,"Lumsdoj, Dominik",False
120,Cherlyn,Bertrand,18,Computer Science,2.71,12/13/2021,2023-03-10,Cherlyn Bertrand,Part-time, On-Campus ,120_,Check GPA,XYZ120,,No,"Bertrand, Cherlyn",False
274,,Kynvin,18,,3.52,2023-10-10,,Inge Kynvin,Full-time,OFFCAMPUS,274-dup,OK,ABC999,Correct GPA,0,,False
307,Tabor,Mosconi,-5,CompSci,2.53,2021-03-18,01/23/2025, Tabor Mosconi ,Full-time,on-campus,307,N/A,,,No,"Mosconi, Tabor",False
210,Ailbert,Cocks,21,CompSci,13.58,2021-09-20,06/29/2024,Ailbert Cocks,Full-time,on-campus,210,Check GPA,ABC999,,True,"Cocks, Ailbert",False
166,Kimberli,McVity,20,Biology,11.65,2019-08-07,06/27/2025,Kimberli McVity,Full-time,OFFCAMPUS,166,OK,,,No,,False
615,Cinda,Englishby,twenty-five,Biology,good,07/30/2020,, Cinda Englishby ,Full-time,OFFCAMPUS,615 extra,OK,XYZ615,,Yes,,False
548,Melisande,Smither,2 decades,History,2.25,2019-08-12,01/19/2023, Meliaande Smither ,Part-time,on-campus,548-dup,Check GPA,,,1,,False
327,Aldwin,Wines,25,Biology,2.87,2019-07-14,08/20/2024,Aldwin Wines,Online, On-Campus ,327_,Check GPA,,,Yes,,False
452,Gabe,Exblow,21,Computer Science,2.02error,07/27/2020,invalid-date,Gabe Emblow,Full-time,off campus,452 extra,Check GPA,,,False,,False
929,Nathanael,Kimmfns,19,Computer Science,2.17,2021-06-08,2023-02-01,Nathanael Kimmins,Full-time,on-campus,929_,Needs follow-up,,,True,,False
102,Ole,Pridie,twenty-five,History,2.38,2019-01-08,03/18/2025,Ole Pridie,Hybrid,on-campus,102_,Advisor not assigned,XYZ102,,Yes,"Pridie, Ole",False
388,Windham,,23,,1.92,12/10/2021,07/29/2025,Windham Beach,Full-time,OFFCAMPUS,388 extra,Needs follow-up,,,0,,False
645,Laughton,Sisnett,unknown,,invalid,garbled_date,2025-11-21,Laughton Sisnett,Full-time,OFFCAMPUS,645-repeat,Advisor not assigned,,,True,,False
413,Jacquelynn,Wardle,twenty-five,Computer Science,2.01,2019-03-24,2024-10-06,Jacquelynn Wardle,Full-time,on-campus,413 extra,N/A,XYZ413,,False,,False
338,Ebbert,Charlwood,26,Biology,0.76,01/09/2020,2024-10-16, Elbert Charlwood ,Part-time,on-campus,338 extra,Advisor not assigned,,,No,,False
50,Barney,doodrow,20,,11.78,2020-11-18,09/27/2024, Barney Woodrow ,Part-time,,50-repeat,OK,,,True,,False
108,Corqy,de Almeida,19,,good,2019-05-07,2023-05-31, Corey de Almeida ,Part-time,OFFCAMPUS,108-dup,,,Needs review,Yes,,False
235,Mile,Glaister,23,Biology,0.09,,04/06/2024, Mile Glaister ,Part-time,off campus,235 extra,Needs follow-up,,Correct GPA,Yes,,False
866,Thadeus,Habbergham,25,COMPUTER SCIFNCE,15.0,,11/24/2023,Thadeus Habbergham,Part-time,on-campus,866,Check GPA,ABC999,Needs review,0,,False
471,,McAvinchey,unknown,,2.45,07/03/2020,,Edd McAvinchey,Online,oncampus ,471_,N/A,,,True,"McAvinchey, ",False
862,Bettina,Halms,25,History,3.99,07/23/2020,01/29/2023,Bettina Halms,Full-time,off campus,862 extra,Advisor not assigned,,,False,"Halms, Bettina",False
888,rifine,Deweht,unknown,Computer Science,1.79,2020-06-17,2023-08-19,Fifine Dewett,Hybrid,off campus,888-repeat,Advisor not assigned,,Advisor issue,True,,False
320,Ashly,Sudy,20,Computer Science,3.83,2021-04-06,2023-11-11,Ashly Sudy,Full-time,oncampus ,320_,Check GPA,,,No,"Sudy, Ashly",False
737,Gil,Girardey,18,Computer Science,2.17,2021-05-12,, Gil Gtrardey ,Part-time, On-Campus ,737-dup,OK,,Correct GPA,True,"Girardey, Gil",False
864,Emmit,Orsman,twenty-five,Computer Science,2.11,2019-05-11,2025-04-10,Emmit Orsman,Full-time,,864 extra,Check GPA,,,True,,False
